topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1353109132094689280	http://twitter.com/user/status/1353109132094689280	そして今、私は自分の道を進んでいるので、執行官のための大きな再仕様!アムステルダムでは、コロナ禍で大変な仕事をしています。警察を手放す。#avondklok h ps:// .co/jgrIY6KUUn	0
COVID-19	1374435068253368325	http://twitter.com/user/status/1374435068253368325	誰もがWAのRu eとHugoについてとても否定的ですが、嘆願は、すべての起業家、ケータリング業界、スポーツ学校、スポーツクラブは、すべての基本的なルール1'5 meと手を洗い、宿題をし、klachとesで家にいて、彼が手配 #persconferen #coronamaa	0
COVID-19	1269323007610310656	http://twitter.com/user/status/1269323007610310656	「上から降り注ぐ」という提案 – トルコ h ps:// .co/pw70iBVFJC	1
COVID-19	1272260392274866182	http://twitter.com/user/status/1272260392274866182	空のeについて、normaalzuchとwaはコロナ危機の後である可能性があります-MO * h ps:// .co/kJ8nzRxNKk via @mondiaalnieuws	0
COVID-19	1379107540475248647	http://twitter.com/user/status/1379107540475248647	これはワイルドです。Publix、Walgreen's、CVSワクチンの配布に関するロン・デサンティスの回答全文を見て、編集されたカットを見てください 60分使用: https://t.co/FqTRgOZS9Z	0
COVID-19	1366958182757711877	http://twitter.com/user/status/1366958182757711877	木曜日はコロナスポルアフェル。私OAのスポル会社、スポルPLAフォーラムといくつかの協会。また、h ps:// .co/mZVjyffFkm he gelderse Hou zowa の準備が整い、再び使用されています。ブイとスポルとパーティー。	1
COVID-19	1423286765389979649	http://twitter.com/user/status/1423286765389979649	カナダで火事が起き、スペインが燃え、オーストラリアが終わり、イタリアが荒廃し、ギリシャが灰燼に帰し、アメリカが燃えていると、あなたは絶えず報告していますが、あなたはまったく恥ずかしくないのですか?コビドの流行についても同じことをしましたが、効果はありますか?	0
COVID-19	1481713487860711440	http://twitter.com/user/status/1481713487860711440	最高裁は6対3でバイデン氏のワクチン接種義務化を阻止する。この国における連邦主義と憲法上の法の支配にとって大きな勝利です。	1
COVID-19	1367510945765933060	http://twitter.com/user/status/1367510945765933060	レバノンの保健省が高齢者にコロナワクチンを配布する際に、イスラム教徒とキリスト教徒の平等を考慮に入れているかどうかを知っている昆虫がいます。#مسخرة #لبنان_ليس_بخير	0
COVID-19	1347333429017370631	http://twitter.com/user/status/1347333429017370631	それに加えて、さまざまな理由で病院😟に行かなくなった人々や、「コロナの発生が始まって以来、ケア組織によると、タマネギの紹介は、ウイルスがなかった場合よりも119万件少なくなっています」。 h ps:// .co/fTK 6wlH2c	1
COVID-19	1376458142473682945	http://twitter.com/user/status/1376458142473682945	@geer wilderspvv オーケーダは、ラとESのenを持っている。問題ありません。しかし、それを取り除いてください。あなたはパニックを煽るのに何の役にも立たないだけです。	0
COVID-19	1367432658834358272	http://twitter.com/user/status/1367432658834358272	@Qatar_Eduこれは、誰もが知っているように、ワクチンの有効性が証明されておらず、軽微ではない副作用をもたらし、他の国ではワクチンが死亡を引き起こすため、職員にワクチンを接種することの合併症の結果を省庁として負担することを意味しますか?ですから、不平を言う人である神に、そして彼はあなたが😔🤲していることを助ける人です	1
COVID-19	1367502066009186321	http://twitter.com/user/status/1367502066009186321	ワクチンセンターの1つにいる親愛なるアブ・ラティファ#COVID19は、私の友人が健康になる前に、最初の接種を奨励し、残りの人たちをやる気にさせました https://t.co/EVowsBLSHi	1
COVID-19	1397127774624755713	http://twitter.com/user/status/1397127774624755713	コロナウイルスで良かったのは、またタバコをやめられたことです。	0
COVID-19	1429316329807519746	http://twitter.com/user/status/1429316329807519746	この立派な審判には何も起こらないだろう・@TFF_Org何をやろうとも、このワクチンは効かない...	0
COVID-19	1367495966555840515	http://twitter.com/user/status/1367495966555840515	神は私たちを助けてください、交通量は5から5に増えます 協会や通り、そしてどこでも、私はこの解決策が解決策であるとは思いません すべての人にワクチンを接種することによる解決策です 私は皆が公共の利益のためにワクチンを接種することを願っています #اللقاح_أملنا #الكويت #الحظر_الجزئي #فايزر #لقاح_اكسفورد #لقاح_فايزر #لقاح_كوفيد_19 #لقاح_كرونا	0
COVID-19	1367519085370687488	http://twitter.com/user/status/1367519085370687488	#الإمارات のワクチン配布率は、100人あたり62.73回に達しました 続きを読む: https://t.co/jfRaDEhQeK https://t.co/eyizO7Krpc	1
