topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1443304666595475458	http://twitter.com/user/status/1443304666595475458	Me pregunto si Erdogan ha recibido el artículo publicado en The Lancet sobre el CoVID. ¿O el Ministro de Sanidad, el comité científico, hará una declaración sobre esta cuestión? ¿Qué van a hacer nuestras universidades al respecto? ¿O sigues por la carretera como si nada hubiera pasado?	0
COVID-19	1367112151647797252	http://twitter.com/user/status/1367112151647797252	Luché mucho para convencer a mi madre anciana de que se vacunara hoy, culpo a los maníacos a medias y a los medios de comunicación que impidieron que muchos se vacunaran intimidándolos y difundiendo rumores, teme a Dios en los ancianos, te volverás loco con ellos con tu tontería, di conocimiento o cállate	0
COVID-19	1429525939285897222	http://twitter.com/user/status/1429525939285897222	El Ejército ha demostrado sentido común al vacunarse contra el Covid-19 en más del 75%. Con la tasa de vacunación que reduce el riesgo, el nuevo color del Ejército en nuestro mapa es el azul. Todas las provincias costeras deben cambiar su color a azul. (El tono no importa. El azul del Mar Negro también nos conviene).	1
COVID-19	1428449317623418883	http://twitter.com/user/status/1428449317623418883	Con el inicio de la educación presencial en las escuelas el 6 de septiembre, pediremos a nuestros maestros que no se hayan vacunado que se hagan una prueba PCR 2 veces por semana.  — Presidente Erdoğan	1
COVID-19	1367490694491889675	http://twitter.com/user/status/1367490694491889675	Ciudadanos y residentes después de recibir la primera dosis de la vacuna contra el coronavirus (Covid-19) en la ciudad de #أبها: Nos sentimos tranquilos y orgullosos y apreciamos los esfuerzos de #أبطال_الصحة. https://t.co/PpWhaSgt2y	1
COVID-19	1352208465842876416	http://twitter.com/user/status/1352208465842876416	Van Haga - Go fie sen! me tu *s evige gripe*- #coronadeba 	0
COVID-19	1366858421631397892	http://twitter.com/user/status/1366858421631397892	@georgevanhou s @guidoweijers @hugodejonge h ps:// .co/52ESsyE8l7 Desafortunadamente, la mayoría de la cámara todavía quiere a todos, incluidas las personas sanas sin quejas 🤦 ♂️🤦 ♂️.	1
COVID-19	1246060356587249664	http://twitter.com/user/status/1246060356587249664	Jaimie Vaes y Lil Kleine zi y a través de la crisis del coronavirus vas en Dubai: 'Tengo el si ua ie undersca ' h ps:// .co/H9EQGr SaA	1
COVID-19	1367472937209651207	http://twitter.com/user/status/1367472937209651207	Hay ciudadanos de más de cincuenta o sesenta años que se pusieron la vacuna de Oxford, y hoy vemos a jóvenes de treinta y tantos años recibiendo la vacuna de Pfizer. Necesito que el Dr. Fauci me explique este procedimiento 🤔.	1
COVID-19	1372125248301236227	http://twitter.com/user/status/1372125248301236227	En Bulgaria, hay una alta tasa de mortalidad por coronavirus, porque se permite que las personas mueran en las camas que se les proporcionan. No importa cuántas camas nuevas se abran, no hay nuevos médicos, personal ni máquinas.	1
COVID-19	1472722291993706504	http://twitter.com/user/status/1472722291993706504	En un vuelo ahora al Área de la Bahía y es cien por ciento loco que a los no vacunados se les permita volar. No es seguro en la cabina y estamos transportando el virus. Exigir que la vacuna vuele es lo MENOS que podemos hacer para detener la propagación.	0
COVID-19	1367518503666860042	http://twitter.com/user/status/1367518503666860042	De la mano para luchar contra la pandemia del coronavirus #نتعاون_ما_نتهاون #تطعيم_كورونا	0
COVID-19	1367518750702927873	http://twitter.com/user/status/1367518750702927873	@SaudiNews50 esto es algo que nos va a pasar en Arabia Saudí si llegamos a los 27 millones. Chicos, un millón de beneficiarios de una vacuna y no les llegó nada, gracias a Dios, la mayoría son calor, letargo y pereza, y esto es normal, y yo me vacuné. Si seguimos con esta situación sin vacunarnos, el coronavirus no puede terminar porque la mayoría de la población no está vacunada y no está vacunada	1
COVID-19	1397138886099230727	http://twitter.com/user/status/1397138886099230727	@AJuijn @Easy92048768 @Onnonius @hugodejonge @Koning_NL @MinPres Pero esta gente estaría cansada y cansada al frente de estas grandes tomas milagrosas...  ¿oh? También creo que es muy extraño que estén libres de cenizas y...	0
COVID-19	1409558911733145604	http://twitter.com/user/status/1409558911733145604	El ARNm que se administra al cuerpo en la vacuna de BioNTech se descompone y se excreta en el cuerpo en poco tiempo. No puede interactuar con el ADN ni cambiar los genes porque el ARNm no entra en el núcleo de la célula. Permítanme explicar con un pequeño ejemplo lo inapropiado que es tener miedo a la presencia de ARNm en la vacuna+	1
