topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1345797880876040195	http://twitter.com/user/status/1345797880876040195	Я собираюсь предсказать, что во всем этом будут виноваты те, кто был отправлен в путешествие. Nie на 60%(!) меньше es и.  Б.В.: Я не путешествовал. Хорошего дня, доверчивый. 😂	1
COVID-19	1367395610471641089	http://twitter.com/user/status/1367395610471641089	🌇 #مشاريع_مصر🇪🇬| Премьер-министр и министр здравоохранения являются свидетелями начала кампании вакцинации пожилых людей и людей с хроническими заболеваниями вакциной против коронавируса на основании предварительной записи на специально отведенном для https://t.co/x87unlpedh этого веб-сайте и выделении номера горячей линии 15335 для предоставления гражданам всех запросов о вакцине против коронавируса https://t.co/tPiaUcR0JB	1
COVID-19	1421165224623853577	http://twitter.com/user/status/1421165224623853577	Больше не должно быть локдаунов, обязательного ношения масок, обязательной вакцинации и паспортов вакцинации. RT, если вы согласны!	0
COVID-19	1396822414445645824	http://twitter.com/user/status/1396822414445645824	@KopArjan @Debes eman1 @nkoo s ra @NancyBas ian @EdsardRavelli @adegraa Ха-ха уже месяц... толстый пру сер и хочет 25 k€ за радар Corona h ps:// .co/mcQS5LlZfc	0
COVID-19	1249913261581049857	http://twitter.com/user/status/1249913261581049857	Более шести лет люди вместе пишут срочное письмо в cabin о приложении для коронавируса h ps:// .co/5uqAiwECKl	1
COVID-19	1367491002760577024	http://twitter.com/user/status/1367491002760577024	@NONQ974 @7amadalyafei @sarokhsarokh @Hassan_alsai @MOPHQatar это правда, это ее право, если прививка действительно нас защищает, и пока никто не может быть уверен в том, что прививка безопасна и до сих пор до нас доходит новая информация и самое главное, что прививка дает свое действие в течение 3 месяцев и вы можете заразиться через три месяца Где безопасность в теме Абу Обейд	0
COVID-19	1399289759483121668	http://twitter.com/user/status/1399289759483121668	Отдельное упоминание @MBofficialTeam за волонтерство на передовой в эти беспрецедентные времена. 🙏🙏🙏 Очень благодарен всем жителям деревни за то, что они поняли важность вакцин и пришли сделать прививку. Вакцинируйтесь! Берегите себя 🙏	0
COVID-19	1367489083082223624	http://twitter.com/user/status/1367489083082223624	Хвала Богу за благословение веры, безопасности и Саудовской Аравии, то, что вызывает гордость и гордость, когда вы видите роскошь организации и обустройства, смешанную с высокой энергией молодежи этой щедрой страны и прекрасными словами при приеме тех, кто приезжает сдать вакцину от коронавируса в выставочный центр Эр-Рияда. Благодарение Аллаху, по милости Которого совершаются добрые дела.	0
COVID-19	1334519514390781955	http://twitter.com/user/status/1334519514390781955	Бес е голландцы мои чувства не часто laa меня в s eek один из главных ролевых игроков в di глобальной игре Corona - это мисс там MS DOS di я был ясен в течение 7 месяцев у меня уже был два раза он не терпит никакого права голоса и никакой конкуренции в игре 1 был он также так что я ПК	0
COVID-19	1367475681697923082	http://twitter.com/user/status/1367475681697923082	Срочно &gt; Всемирной организации здравоохранения: #ليبيا упустили возможность получить первую партию вакцины от коронавируса из-за того, что власти не представили вовремя требуемые документы. #المرصد https://t.co/XIhADJEtER	1
COVID-19	1349288155346776065	http://twitter.com/user/status/1349288155346776065	@Estranged2 Интересно, как эти хронические заболевания вдруг совпали с моментом, когда заболеваемость и смертность от коронавируса резко подскочили. Они, должно быть, ждали все лето и даже снизили опасность для здоровья по сравнению с предыдущими годами.	0
COVID-19	1424502218783346690	http://twitter.com/user/status/1424502218783346690	Меня просто бесит, что мы должны подкупать и умолять американцев принять бесплатные вакцины от COVID, которые отчаянно хотят люди в Карибском бассейне, Латинской Америке и на африканском континенте, но их правительства не могут себе этого позволить. Высокомерие и привилегии просто ошеломляюще отвратительны.	0
COVID-19	1367276592012091396	http://twitter.com/user/status/1367276592012091396	Г-н Амир получает #عبدالعزيز_بن_فهد дозу вакцины против коронавируса. О Боже, сделай это постоянным благополучием и получи от него пользу, и держи все зло подальше от него. @afaaa73 https://t.co/1flBmhrZ5X	0
COVID-19	1407648708796235777	http://twitter.com/user/status/1407648708796235777	Какая бы вакцина ни была доступна, наши граждане должны безопасно получить эту вакцину. https://t.co/V6TfcX8BcP	0
COVID-19	1427964484837126148	http://twitter.com/user/status/1427964484837126148	Но сейчас это уже слишком. Мехмет Джейхан уже перешагнул черту ученого, который заботится об общественном здоровье и рекомендует меры предосторожности. Это угрожает психологии общества и продает страх. Он намеренно отравляет общение. Он снимается в эпидемической порнографии. Ему нужно заткнуться. То, что он делает, это террор.	0
COVID-19	1377560100823437315	http://twitter.com/user/status/1377560100823437315	@Jabopage @harryhol Только математикой он пока не хочет. Наверное, я хотел сказать кому-нибудь, что грипп ежегодно приносит почти триллион жертв и поэтому его можно сравнить с Covid-19. Потом я бросил учебу. 😷	0
COVID-19	1367488149673435150	http://twitter.com/user/status/1367488149673435150	#لايف_الجهره | #وزارة_الصحة: Седьмая партия вакцины Pfizer против «#كورونا» поступит #الكويت начале следующей недели https://t.co/aUBeELT48u	1
COVID-19	1367528459493326849	http://twitter.com/user/status/1367528459493326849	@TheMiracleGirl_ близок вам, кто 100 лет назад выступал против вакцины от чумы и оспы!	0
COVID-19	1367062403238612996	http://twitter.com/user/status/1367062403238612996	Министр Хасан: Вакцины от коронавируса будут доступны в аптеках бесплатно.	1
COVID-19	1367411020868763648	http://twitter.com/user/status/1367411020868763648	#صحة_الطلبة_خط_أحمر Кувейтском университете врачи решили освободить выпускной экзамен в университете. Шлон сейчас большинство проходят период вакцинации и иммунитет нулевой. Так как же они могут допустить студентов к сдаче выпускного экзамена в университете!! Посмотрите на колледж административных наук, это решения министерства на плоту, там нет ни подотчетного, ни наблюдателя, Бог мне достаточно и лучший заместитель	1
COVID-19	1316487399032131584	http://twitter.com/user/status/1316487399032131584	@dimgrr @rober размышлять над идеями, важными проблемами. Было бы хорошо, если бы корона ши, т.е. хорошо, пришла. Кроме того.. Собираются ли эти люди это делать? Встречи и ВЭФ - это в основном красивые praa jes для сцены; Люди, которые вежливо думают и пока этого не делают?	0
COVID-19	1367531456449413126	http://twitter.com/user/status/1367531456449413126	Испанская газета El Confidensal сообщила, что дочери бывшего короля Испании получили вакцину от коронавируса в Абу-Даби в прошлом месяце во время визита к своему отцу, что вызвало гнев в стране. https://t.co/zesnktA3xc	1
COVID-19	1316394205800017923	http://twitter.com/user/status/1316394205800017923	В #meerderheid регулировать #coronamaa.  Они не правы.  #s opdelockdown #bommel #mar и ниже h ps:// .co/lgnnpYHWNx	1
COVID-19	1421116616448921603	http://twitter.com/user/status/1421116616448921603	@Navda211 @Hatersg19938586 Он в Италии и никогда не замечал, как сильно итальянцы пострадали от коронавируса, он никогда не замечал, что в Италии круглосуточно тушат пожары Вы ожидаете, что он заметит, что происходит в Турции 🙄У меня такое ощущение, что он и его окружение живут на другой планете 🤣	0
COVID-19	1370448186989547521	http://twitter.com/user/status/1370448186989547521	Согласно последним изменениям в Избирательном кодексе, те, кто находится на карантине из-за коронавируса, смогут проголосовать с помощью мобильных урн для голосования, которые будут объезжать адреса в день выборов. .... Интересное решение проблемы. Но не очень безопасное решение.	1
COVID-19	1367202112002805760	http://twitter.com/user/status/1367202112002805760	Я получила первую дозу вакцины от коронавируса 😎 Спасибо героям-медикам и всем волонтерам, за скорость и профессионализм, а также за теплый прием и улыбку, которые я коснулась и почувствовала в тональности их 🌹 голосов, и отличное приветствие врачу, который дал мне вакцину, ее рука была легкой - благослови Бог - до такой степени, что я почувствовал иглу навсегда https://t.co/WRBs2vjs1o	0
COVID-19	1437850468110278662	http://twitter.com/user/status/1437850468110278662	Наш адвокат Сердар Октем был выписан из отделения интенсивной терапии, где он находился в течение 3 недель, из-за Covid-19.  Желаем ему скорейшего выздоровления и надеемся, что он вернется к нам как можно скорее. Пользуясь случаем, мы желаем скорейшего выздоровления всем остальным нашим пациентам, которые ждут исцеления.  #ultrAslan	1
