topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1254424082122235912	http://twitter.com/user/status/1254424082122235912	@imrobbe @FrankvanWijck @KlinkAb १ x मध्ये ३ समस्या सोडविल्या. केअर स्टाफ संपला आहे आणि रिअल केअर प्रोव्हायडर्सना पुन्हा काळजी साठी वेळ मिळाला आहे, मॅनेजर (आणि तास तास) मुबलक आहेत जे आम्हाला कोरोनानंतरच्या वेळेच्या मर्यादेत पण आता वाजवी काम करतील आणि केअरमधील रहिवासी आणि वृद्धांना प्रतिसाद मिळेल.	0
COVID-19	1417392203303903233	http://twitter.com/user/status/1417392203303903233	आपण एकमेकांना दुखावण्याची आणि अस्वस्थ करण्याची गरज नाही. आजवर हजारो औषधे, लस, वैद्यकीय रसायने तयार झाली असून त्यांच्या उत्पादकांनी संपूर्ण जबाबदारी स्वीकारली आहे. जगाच्या इतिहासात पहिल्यांदाच कोरोना लस उत्पादकांनी 'जबाबदारी' घेतली नाही. कारण? या प्रश्नाचे उत्तर देऊन चर्चा सुरू ठेवूया.	1
COVID-19	1367515248496943107	http://twitter.com/user/status/1367515248496943107	प्रत्येक वेळी कोणीही कोरोना लस घेतली तेव्हा सर्वांना माहित होते की मला माहित नाही की हे लसीचे एक लक्षण आहे, हे खरे आहे की अफवा	0
COVID-19	1256333920955625472	http://twitter.com/user/status/1256333920955625472	@vr तुम्ही मोरोक्को च्या दुरूस्तीच्या बेशिस्त मार्गाबद्दल का बोलत @BelgiumMFA? #covid19 #belgiumembassymorocco	0
COVID-19	1367509757221888000	http://twitter.com/user/status/1367509757221888000	मलाही डासांच्या लसीची गरज आहे.	0
COVID-19	1367451857015234565	http://twitter.com/user/status/1367451857015234565	देव आशीर्वाद देवो, कोरोनापासून लस घेतलेल्या लोकांची संख्या लक्षणीय रित्या वाढत आहे, विशेषत: &lt;अनेक लसीकरण केंद्रे&gt; सुरू झाल्यानंतर आम्ही गेल्या 24 तासात सरासरी 100 हजारांहून अधिक रेस्टॉरंट्सपर्यंत पोहोचलो आणि ही सर्वात मोठी संख्या आहे.	1
COVID-19	1267730523528613890	http://twitter.com/user/status/1267730523528613890	@Ever जी.डी.वेलार @MinPres हलसेमा ढोंगी असून त्यांचा स्वत:च्या डाव्या अजेंडाशी संबंध आहे. हळसेमाने १ १/२ मीटर, सर्व उद्योजकांना, आरोग्य सेवा आणि वृद्धांना कोरोना मातेची व्यवस्था केली आहे. समजावून सांगा, हॅल्सेमा समाजात अनाथ पेरतो, इतका मूर्ख आहे.	1
COVID-19	1338235731706327040	http://twitter.com/user/status/1338235731706327040	सोशल मीडियावरील खोट्या कोरोनामा नियमांविरोधात इशारा एच ps:// डॉट को/झेडकेबी८ओएफडीक्रु	1
COVID-19	1472722291993706504	http://twitter.com/user/status/1472722291993706504	आता बे एरियाला जाणाऱ्या विमानात लस न घेतलेल्यांना उड्डाणाची परवानगी दिली जाते, हे शंभर टक्के चुकीचे आहे. केबिनमध्ये असुरक्षित आहे आणि आम्ही व्हायरसची वाहतूक करत आहोत. प्रसार रोखण्यासाठी लस उडणे आवश्यक आहे हे आपण कमीतकमी करू शकतो.	0
COVID-19	1367039882481254401	http://twitter.com/user/status/1367039882481254401	"अल-जौफ प्रदेशात #كورونا लस पुरविण्याची केंद्रे #""अव्लाउफ्त"" #تعليم_الجوف https://t.co/MlhsiXuNDV"	0
COVID-19	1258833415991894016	http://twitter.com/user/status/1258833415991894016	म्हणा @GJS_Gorinchem आपण @gem_gorinchem विचारू शकत नाही का की आपण एराशोरेका होऊ शकतो का? केटरिंग उद्योग जागेपुरता मर्यादित असू शकत नाही आणि जीजेएसमध्ये आपण बेस वा एफेल्स खरेदी करू शकता. तिथे #anderhalveme मला सेर #mo कान ऐकू 😘 #dijkfie त्याचे काही फिरवायचे आहेत#lopers	0
COVID-19	1442528019394936838	http://twitter.com/user/status/1442528019394936838	एज युनिव्हर्सिटी संशयास्पद होती. हे डॉक्टरांमुळे आहे. त्या माणसाचे लेख आंतरराष्ट्रीय साहित्यात आहेत. फायझर संशोधक म्हणून त्यांचा उल्लेख केला जातो. त्यांच्या लेखांतील त्यांचे कार्य पाहिले तर असंख्य अभ्यास आढळतात ज्यात त्यांनी लोकांवर प्रयोग केले आहेत.	1
COVID-19	1377547354027536384	http://twitter.com/user/status/1377547354027536384	प्रस्ताव | पावसात आणि कोरोनाचे नियम कमी आहेत रेंग एच ps:// .को/6पीएफटीआर 9 सीसीएनएच	0
COVID-19	1388025272042131457	http://twitter.com/user/status/1388025272042131457	@ApostolDyankov कोरोनामुळे झालेल्या मृत्यूंची अधिकृत आकडेवारी चुकीची आणि अपूर्ण आहे. गेल्या पाच वर्षांतील सरासरीपेक्षा जास्त मृत्यू ंची संख्या हाच खरा आकडा आहे. मागील वर्षाच्या अखेरीस आलेल्या लाटेत एकूण २०,००० मृत्यू जास्त होते!	1
COVID-19	1354071438140043265	http://twitter.com/user/status/1354071438140043265	गेल्या 9 महिन्यांपासून जागतिक बाजारात (अंदाजे) किमतीत वाढ : मका 60%, गहू 25%, साखर 60%, गोमांस 50%, सोयाबीन 60%. जगभरातील सरकारे कोरोनाच्या संकटाचा सामना करण्यासाठी कशा प्रकारे पैसे देत आहेत, याचे कौतुक होत असले तरी महागाईची किंमत आपण सर्वजण मोजणार आहोत. विशेषतः सर्वात गरीब.	1
COVID-19	1392136837272068097	http://twitter.com/user/status/1392136837272068097	तसेच तो खोटे बोलून फसवणूक @rivm. ने म्हणून @RIVM_vDissel @hugodejonge आणि @markru ई	1
COVID-19	1259206186336911360	http://twitter.com/user/status/1259206186336911360	#ru आणि #rivm जिथे आपण सामान्य आहात, तेथे आपण #vaccin आणि #coronavirus आणि आपला #mondkapjes आणि #anderhalveme समाज एच ps:// .को / एएलएफआरडब्ल्यूएफडीक्यूआर0 वर गर्जना करतो	0
COVID-19	1367490687340597248	http://twitter.com/user/status/1367490687340597248	@abiod1298 यूएई, तुमच्याकडे लस असेल तर इराकला पाठवा... सत्तरच्या दशकात लस देणारा इराक विसरला तर गरिबीमुळे अर्ध्याहून अधिक अमिराती लोकांना क्षयरोगाची लागण झाली होती	0
COVID-19	1367533074297274372	http://twitter.com/user/status/1367533074297274372	प्रत्येक अर्थतज्ज्ञ जेव्हा त्याला विचारतो आणि तो उत्तरात अडकून पडतो,, तेव्हा करुणा तुम्हाला कारण सांगते... ठीक आहे, मग त्यांनी अमेरिकेत चव चाखली आणि बायडन यांना दोन महिने मिळाले आहेत आणि काय शिल्लक आहे... तो परत येईल आणि तुम्हाला सांगेल की व्हायरसने धुमाकूळ घालण्यास सुरवात केली आहे ठीक आहे आणि लसीकरण.... त्याचे उत्तर &gt;&gt; आपल्याला दुसर्या लसीकरणाची 💉 आवश्यकता आहे. अरे देवा, तू किती उंच आहेस... ही आर्थिक समस्या आहे की योग्य समस्या? 🤣🤣	0
COVID-19	1367276592012091396	http://twitter.com/user/status/1367276592012091396	आमीर ला कोरोना लसीचा #عبدالعزيز_بن_فهد डोस देण्यात आला. हे देवा, त्याला कायमस्वरूपी निरोगीपणा द्या आणि त्याचा लाभ घ्या आणि त्याच्यापासून सर्व वाईट दूर ठेवा. @afaaa73 https://t.co/1flBmhrZ5X	0
COVID-19	1410328461210705926	http://twitter.com/user/status/1410328461210705926	सीएचपीच्या आक्षेपांचा डोस पहा आणि इस्तंबूल कालवा किती फायदेशीर आहे हे आपल्याला समजेल. अर्थव्यवस्थेवरील कोव्हिडचा प्रभाव संपुष्टात येईल आणि एके पक्षाला त्याचा फायदा होईल, अशी भीती त्यांना वाटत आहे. भीती चा उपयोग होत नाही, ते भिंतीवर आदळणार आहेत.	0
COVID-19	1351170391729958920	http://twitter.com/user/status/1351170391729958920	धागा। @IND_NL आणि @DTenV निराशाजनक धोरणाबद्दल बरेच #corona. कारण: मूल असलेल्या तरुणीचा पाईक अहवाल (> 6 महिने) परदेशी नागरिकासाठी आणि आयई. लक्ष्य भारत: शक्य तितक्या लवकर इटलीला जाणे. स्पॉयलर: हे नाही. #vreemdelingenrech #de आणि आयई	1
COVID-19	1334876181250928648	http://twitter.com/user/status/1334876181250928648	@faberj4 @rivm @hugodejonge @MinVWS @MedicijnNL म्हणा, वप्पी... ताजे कान माझा धिक्कार आणि मला बकवास.	0
COVID-19	1367500916019109891	http://twitter.com/user/status/1367500916019109891	12% लोकांनी लस घेण्यापूर्वी प्रतीक्षा करणार असल्याचे सांगितले आणि 8% लोकांनी लस न घेणे पसंत केले. फोर्सा इन्स्टिट्यूटने केलेल्या सर्वेक्षणानुसार. आणि तुम्ही, कोरोना लस घ्याल का? #جعفر_توك https://t.co/1C5Le1heTE	1
COVID-19	1363539906262360065	http://twitter.com/user/status/1363539906262360065	@erikmou कोंबडा आरटीएल बायडन मध्ये किती मृत्यू. (कोरोना)? आणि बेरोजगारी. #slappezak	0
COVID-19	1359259867064770564	http://twitter.com/user/status/1359259867064770564	"@Arjan59839251 @RicharddeMos @rivm म्हणण्यानुसार, डिलिव्हरीनंतर तो आता ""त्यांची समस्या"" राहिलेला नाही आणि संस्था स्वत: हे सुनिश्चित करतात की ते त्यांच्या ठिकाणी वितरित केले जातील.  होय, मग आपण प्रथम रेफ्रिजरेटेड ट्रक शोधत आहात."	1
COVID-19	1357614522819899392	http://twitter.com/user/status/1357614522819899392	.@rivm राजकीय हेतू नसताना आकृत्या बदनाम करण्याचे मॉडेल्स असे दिसतात:	1
COVID-19	1273516629637378050	http://twitter.com/user/status/1273516629637378050	झोमला कोरोना वर प्रेम करा आणि माझ्यासाठी प्रार्थना करा	0
COVID-19	1366853167233855496	http://twitter.com/user/status/1366853167233855496	ऑक्सफर्ड आणि फायझर च्या लशीबद्दल आजकाल बहुतेक जण ऐकतात, ट्विट्सखाली त्यांच्यातील फरक समजावून सांगतो आणि त्यापैकी कोणती सर्वोत्तम आहे, धागा वैज्ञानिक बाजूचा आहे आम्ही सर्वप्रथम ऑक्सफर्ड अॅस्ट्राझेनेका लसीपासून सुरुवात करतो आणि जर मी असे म्हटले की यात प्रथम 💁🏻 ♂️ चिंपांझीला सादर केलेल्या व्हायरस तंत्रज्ञानाचा वापर केला जातो तर कोणालाही आश्चर्य वाटणार नाही.	1
COVID-19	1411460561704034306	http://twitter.com/user/status/1411460561704034306	एमआरएनए लसींबद्दल एक छान व्हिडिओ (बायोएनटेक किंवा मॉडर्ना लस अशा प्रकारे कार्य करते): https://t.co/ZPPPzu8F4D	1
COVID-19	1364915060460634124	http://twitter.com/user/status/1364915060460634124	"जे मूर्ख लोक ""त्यांच्या स्वातंत्र्यासाठी"" सामूहिकपणे येतात, मला आशा आहे की कोरोना येईल आणि तुम्हाला मिळवून देईल🙂 अरे फक्त तुम्ही च करा कारण तुम्ही तुमच्या पतीला कॅफे रिस्पेकमध्ये स्वतःला पिऊन मरवू शकत नाही, कर्माला खूप काम आहे❤️"	0
