topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1370082288181075970	http://twitter.com/user/status/1370082288181075970	@Bloodymirova ฉันสังเกตสิ่งต่อไปนี้: คนที่ไม่เสียชีวิตจากโคโรนา แต่จากโรคข้างเคียง (เช่นโรคอ้วน) จะเหมือนกันตามที่คนตายจากวัคซีน	1
COVID-19	1420340626231595010	http://twitter.com/user/status/1420340626231595010	ฉันเคารพการตัดสินใจของทุกคนที่ต้องการรับการฉีดวัคซีนและฉันไม่ได้ตัดสินมันเป็นทางเลือกส่วนบุคคล แต่ผมไม่ยอมให้ใครมาตัดสินการตัดสินใจของผม ในทางกฎหมายและทางการแพทย์ฉันไม่เห็นด้วยกับการฉีดวัคซีนป้องกัน COVID-19 และฉันต้องการให้คุณรู้ว่าคุณไม่มีสิทธิ์ตัดสินฉัน	0
COVID-19	1377515801469726721	http://twitter.com/user/status/1377515801469726721	@Jorri Bruinsma @RonaldOverbosch @blckbxnews @rivm @MarionKoopmans @pa ricksavalle @hugodejonge @mauricedehond @MinPres @NOS @mkeulemans @volkskran @BorgerPie ที่นั่นคุณคิดว่าคุณต้องการอะไร ฉันไม่มีแรงในตัวคุณ แต่ในคนที่ถามอย่างสุภาพ คุณไม่ใช่หนึ่งในนั้น	0
COVID-19	1410194258871656449	http://twitter.com/user/status/1410194258871656449	"ยังมีคนที่พูดว่า ""ผู้ที่ไม่ได้รับวัคซีนทําอันตรายอะไรกับผู้ที่ได้รับวัคซีน"" ผู้ที่ไม่ได้รับการฉีดวัคซีนจะแพร่เชื้อไวรัสทําให้ทั้งกระบวนการยืดเยื้อและคนอื่น ๆ ที่ไม่สามารถเข้าถึงวัคซีนได้ป่วยหรือเสียชีวิต นอกจากความไม่เท่าเทียมกันของวัคซีนแล้วความรู้สึกต่อต้านการฉีดวัคซีนยังยืดเยื้อการระบาดใหญ่"	1
COVID-19	1264067098290147328	http://twitter.com/user/status/1264067098290147328	จัดเรียงงานเซ็นเซอร์ที่รวบรวมไว้ #coronavirus #coronamaa	0
COVID-19	1393203500671176706	http://twitter.com/user/status/1393203500671176706	@Sandra54319411 @hugodejonge @MinPres @RIVM_vDissel @MarionKoopmans @AbOs erhaus ชื่อดี, rolle. 😂	0
COVID-19	1407636539325173764	http://twitter.com/user/status/1407636539325173764	ในฐานะที่เป็นส่วนหนึ่งของโครงการฉีดวัคซีนช่างตัดผมและช่างทําผมก็เริ่มได้รับการฉีดวัคซีนเช่นกัน คุณสามารถจองการนัดหมายได้ตั้งแต่วันพรุ่งนี้ เชื่อมั่นในพลังนี้	1
COVID-19	1367495966555840515	http://twitter.com/user/status/1367495966555840515	พระเจ้าช่วยเราการจราจรเพิ่มขึ้นจาก 5 เป็น 5 สมาคมและถนนและทุกที่และฉันไม่คิดว่าวิธีแก้ปัญหานี้เป็นวิธีแก้ปัญหาโดยการฉีดวัคซีนทุกคนฉันหวังว่าทุกคนจะรับวัคซีนเพื่อสาธารณประโยชน์ #اللقاح_أملنا #الكويت #الحظر_الجزئي #فايزر #لقاح_اكسفورد #لقاح_فايزر #لقاح_كوفيد_19 #لقاح_كرونا	0
COVID-19	1367963469476151296	http://twitter.com/user/status/1367963469476151296	สหราชอาณาจักรเห็น 41 procen ลดลงทุกสัปดาห์สําหรับผู้เสียชีวิตจากโคโรนาทั้งหมด h ps:// .co/fV72z0OPIs	1
COVID-19	1367525455977459712	http://twitter.com/user/status/1367525455977459712	@IIIllllllIIIII ฉันปล่อยให้แพทย์พูดคุยกับพวกเขาอย่างตรงไปตรงมาและลงทะเบียนพวกเขาโดยการบังคับและนั่งเพื่อโน้มน้าวพวกเขาว่าพรุ่งนี้หากพวกเขาต้องการเดินทางห้ามเดินทางโดยไม่มีใบรับรองการฉีดวัคซีน	0
COVID-19	1366877035335979012	http://twitter.com/user/status/1366877035335979012	"ประธานาธิบดีสหรัฐฯ #جو_بايدن ยืนยันเมื่อวันอังคารว่าสหรัฐฯ จะมีวัคซีน ""ภายในสิ้นเดือนพฤษภาคม"" เพียงพอต่อการระบาดใหญ่ของ COVID-19 ที่เกิดจากไวรัส #كورونا เพื่อฉีดวัคซีนให้กับผู้ใหญ่ชาวอเมริกันทุกคน https://t.co/93UnfKKoZK #العربية"	1
COVID-19	1321549691675275264	http://twitter.com/user/status/1321549691675275264	"Dorenweerd College: ผู้ปกครองมีสิทธิ์ที่จะปกครองในเรื่องนี้ ps:// .co/heRwrGNyoj ""ในเยอรมนี มีผู้ติดเชื้อรายใหม่ 50 รายจากประชากร 100,000 คนได้รับผลกระทบ ทุกโรงเรียนในภูมิภาค Dich นี่คือการติดเชื้อ 50 รายภายใน 1 โรงเรียนของนักเรียน 1200 คนและไม่มีอะไรเกิดขึ้น"" #scholenveilig #scholendich "	1
COVID-19	1367524120330711043	http://twitter.com/user/status/1367524120330711043	@llh345 ไม่ ไม่ ไม่เคย เราอยู่ไกลมาก ตามตัวเลขสะสม เห็นเส้นโค้ง มั่นใจแค่ไหน + วัคซีนโคโรนา ความต้องการของประชาชนมีมาก 👍 และขอบคุณพระเจ้าสําหรับความโปรดปรานของมัน 🇸🇦	1
COVID-19	1431188433582628868	http://twitter.com/user/status/1431188433582628868	คุณสามารถดูแผนที่อุบัติการณ์เวอร์ชันปัจจุบันที่แสดงจํานวนผู้ป่วยทั้งหมดต่อประชากร 100,000 คนในจังหวัดของเราเป็นเวลาหนึ่งสัปดาห์ การแพร่ระบาดยังไม่จบจนกว่าผู้ป่วยรายสุดท้ายจะหายดี ปฏิบัติตามกฎการสวมหน้ากาก ระยะห่าง และการทําความสะอาด https://t.co/x7pzQcTcIf	0
COVID-19	1367505919144325120	http://twitter.com/user/status/1367505919144325120	อียิปต์ได้รับวัคซีน 350,000 โดสที่พัฒนาโดยบริษัท Sinopharm ของจีนในสองชุด นอกเหนือจากวัคซีน AstraZeneca 50,000 โดส รายละเอียด👇: https://t.co/3xMqTzqq4D https://t.co/zbYUqIpvm9	1
COVID-19	1315236863641231361	http://twitter.com/user/status/1315236863641231361	ข้อสงสัยเกี่ยวกับ 'ความเสี่ยงโคโรนาต่ํา' ในการบิน: 'การสัมผัสกันเป็นอันตรายอย่างแท้จริง' เพียงแค่จัดเตรียมสิ่งเดียวกับในระบบขนส่งสาธารณะ หากเปิดหรือเปลี่ยนอากาศก็แล่นขึ้นหรือเปลี่ยนด้วย	0
COVID-19	1367489084806082562	http://twitter.com/user/status/1367489084806082562	อิตาลียึดการจัดส่งวัคซีนจากแอสตร้าเซนเนก้าที่มีไว้สําหรับ #كورونا สงครามวัคซีนของออสเตรเลีย พวกเขาปฏิเสธที่จะพูดถึงการห้ามยา!!	1
COVID-19	1366717939941076996	http://twitter.com/user/status/1366717939941076996	🍏 การใช้ชีวิตอย่างมีสุขภาพดีและ #COVID-19: ชุมชนของเราสามารถป้องกันการระบาดใหญ่ได้มากน้อยเพียงใด เนื่องในโอกาส@WUR Dies After alis ครั้งที่ 103 ผู้บรรยายได้พูดคุยกันเกี่ยวกับ Pandemic Preven ion, Predic ion &amp; Preparedness อ่านในบทวิจารณ์ฉัน Emily de Ve ที่: h ps:// .co/c20euCAcdg h ps:// .co/60Lc zdFWZ	0
COVID-19	1367490091761950723	http://twitter.com/user/status/1367490091761950723	ข้อมูลเบื้องต้นแสดงให้เห็นว่าวัคซีน Covaxin ซึ่งพัฒนาขึ้นในประเทศในปี #الهند มีประสิทธิภาพ 81% ในการต่อต้านไวรัส #كورونا https://t.co/pMZ21lpeKa	1
COVID-19	1367493294595399691	http://twitter.com/user/status/1367493294595399691	ขอบคุณพระเจ้าฉันฉีดวัคซีนโคโรนา😍🤍เข็มแรก https://t.co/JhQRGGE2ek	0
COVID-19	1367506304512761862	http://twitter.com/user/status/1367506304512761862	@prof_fraih โรคจากเวลาของบรรพบุรุษของเราและก่อนที่พวกเขาจะพบวิธีรักษาตอนนี้เป็นโรคใหม่อย่างรวดเร็วพวกเขาพบวัคซีนและการรักษา	0
COVID-19	1367444727512072221	http://twitter.com/user/status/1367444727512072221	@almuthhela12345 @Qatar_Edu ในการตัดสินใจครั้งนี้สิ่งสุดท้ายที่พวกเขาคิดคือสุขภาพของเราปัญหาทั้งหมดอยู่ที่กระทรวงเพราะโรงเรียนเหล่านี้จะไม่เมาหากพวกเขากักกันทุกอย่างในนั้นและยังคงอยู่ แต่ยามที่สําคัญไม่ใช่การศึกษาทางไกลเนื่องจากในโรงเรียนได้รับประโยชน์จากแย่ไปแย่ลงเท่านั้น สําหรับปัญหาสุขภาพของเราสิ่งที่สําคัญสําหรับพวกเขาและหลักฐานก็คือพวกเขาบังคับให้เรารับผิดชอบต่อวัคซีนซึ่งพวกเขารับผิดชอบต่อภาวะแทรกซ้อน?!!	1
COVID-19	1367501828863258628	http://twitter.com/user/status/1367501828863258628	ราบัต  ชุมชนชาวฝรั่งเศสแสดงความขอบคุณต่อกษัตริย์โมฮัมเหม็ดที่ 6 หลังจากได้รับวัคซีนโคโรนา https://t.co/MdKnXEtLCT	1
COVID-19	1367207285584519174	http://twitter.com/user/status/1367207285584519174	ผู้ว่าการ Matrouh เป็นสักขีพยานในการเริ่มฉีดวัคซีนโคโรนาให้กับผู้ป่วยโรคเรื้อรังและผู้สูงอายุ พรุ่งนี้ https://t.co/dO4dHTQ4h0	1
COVID-19	1256333920955625472	http://twitter.com/user/status/1256333920955625472	@vr nws ทําไมคุณไม่พูดถึงวิธีที่เงอะงะ@BelgiumMFA การซ่อมแซมแนวทางโมร็อกโก? #covid19 #belgiumembassymorocco	0
COVID-19	1367536456210796545	http://twitter.com/user/status/1367536456210796545	อียิปต์วางแผนที่จะเรียกเก็บค่าธรรมเนียมสําหรับวัคซีน COVID-19 ทําให้เกิดข้อสงสัยเกี่ยวกับจํานวนวัคซีนที่สามารถฉีด https://t.co/deYFMpfgMN	1
COVID-19	1351485411844096001	http://twitter.com/user/status/1351485411844096001	@mark_segunda @sil_ver_sur_fer ฉันกําลังติดตาม reoric ที่ฉันติดตามในสถานที่อื่น ๆ เกี่ยวกับ coronapaspore และอื่น ๆ	0
COVID-19	1366846108425666560	http://twitter.com/user/status/1366846108425666560	Masrour Barzani: 🔴 การมาถึงของวัคซีนโคโรนาเป็นขั้นตอนสําคัญในการปกป้องแพทย์และทีมงานแนวหน้า เรากําลัง🔴ทํางานร่วมกับรัฐบาลกลางเพื่อรับวัคซีนโคโรนาและรักษาส่วนแบ่งของ🔴ภูมิภาค ฉันกําลังทํางานอย่างหนักเพื่อให้แน่ใจว่ามีการจัดหาวัคซีนให้กับสมาชิกทุกคนในภูมิภาคโดยเร็วที่สุด https://t.co/GyuSGo0DQb	1
