topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1276118925684674560	http://twitter.com/user/status/1276118925684674560	@LievenZwaenepoe @Kris of_A @SCEPTR_online D’ailleurs, si vous êtes un « exper », vous ne devriez pas seulement parler du virus corona lorsqu’il s’agit de la désinfection des masques. Mais aussi sur les bactéries. Ici, la température est normalement même supérieure à 60°C.   Si vous pouvez confirmer cela, veuillez me le faire savoir.	1
COVID-19	1367162834006773761	http://twitter.com/user/status/1367162834006773761	Plus de (1 000 000) doses du vaccin Corona (Covid-19) ont été administrées jusqu’à présent par le biais de (405) sites de vaccination dans toutes les régions du Royaume. Inscrivez-vous maintenant via l’application Sehaty pour vous faire vacciner : https://t.co/BnAPh0VtZR https://t.co/ZI8vHIgvjW	1
COVID-19	1367130130267668488	http://twitter.com/user/status/1367130130267668488	@Hassan_alsai je refuse toujours, même si je dois quitter le travail, je n’ai pas peur d’un virus créé par Dieu, mais la plus grande peur d’un vaccin fabriqué par un homme est pour l’argent, rien de plus, rien de moins... Comment puis-je être forcé de recevoir un vaccin dont vous savez déjà qu’il ne protégera personne de la maladie, et vous savez déjà que la plus grande infection est venue des étudiants, et personne ne peut le nier. Qu’Allah vous conquiert	0
COVID-19	1395049026391875585	http://twitter.com/user/status/1395049026391875585	@Jopinie @ deuil Et puis cette réaction de @rivm.... Aucune influence sur l’arrangement de la maa.... IMPENSABLEMENT STUPIDE !! Lavez-vous les mains..... ARRÊTE!!	0
COVID-19	1367511348209455108	http://twitter.com/user/status/1367511348209455108	L’Italie arrête l’expédition de 250 000 doses de vaccin Oxford qui étaient en route vers l’Australie et il y a des gens qui ne veulent pas se faire vacciner parce que la vaccination est une conspiration Je crains que le jour vienne où vous chercherez à vous faire vacciner ce que vous recevrez https://t.co/zpPmm3sKL9	0
COVID-19	1365927229411196936	http://twitter.com/user/status/1365927229411196936	Et maintenant, je vais me couper et	0
COVID-19	1357775064503042056	http://twitter.com/user/status/1357775064503042056	@Zxlfbeschikking Il y a des gens qui ne se sont pas plaints une seule fois et parce qu’ils n’ont pas de plainte et s’en tiennent aux règles. Alors la chance n’est pas si grande non plus.	1
COVID-19	1367472937209651207	http://twitter.com/user/status/1367472937209651207	Il y a des citoyens de plus de cinquante ou soixante ans qui ont pris le vaccin d’Oxford, et aujourd’hui, nous voyons des jeunes dans la trentaine recevoir le vaccin Pfizer. J’ai besoin que le Dr Fauci m’explique cette procédure 🤔.	1
COVID-19	1377986059137556486	http://twitter.com/user/status/1377986059137556486	ROC Midden Nederland remercie sept cents hôpitaux de droit américain pour la crise du coronavirus : [WIJK BIJ DUURSTEDE] Comment allons-nous faire cela ? Comment notre vie et l’âge à venir peuvent-ils encore être « normaux » ? Ce sont les premières questions que Suzanne s’est posées... h ps:// .co/V4FzhpeN1v	0
COVID-19	1363171515680911360	http://twitter.com/user/status/1363171515680911360	Félicitations à tous les vaccinés ! Depuis de nombreuses années sans couronne !	0
COVID-19	1369694331863502856	http://twitter.com/user/status/1369694331863502856	Une autre preuve du nombre de mensonges que Ru e et co répandent !! Le gouvernement lance CoronaCheck : le ministre De Jonge pense déjà à ajouter le certificat de vaccination h ps:// .co/LP5fLX3k56	1
COVID-19	1367485967158960128	http://twitter.com/user/status/1367485967158960128	Un plan de vaccination urgent contre le « #كورونا » qui inclut les citoyens et les résidents https://t.co/4RdLT9JwZf	0
COVID-19	1429159321498177544	http://twitter.com/user/status/1429159321498177544	Le moyen le plus simple de se débarrasser d’une malédiction est de maudire tout le monde. Ainsi, puisque tout le monde sera maudit, personne ne peut être considéré comme maudit. Et la façon de montrer que le « vaccin » fonctionne est de vacciner tout le monde. Ainsi, ceux qui restent en bonne santé malgré le fait qu’ils ne sont pas vaccinés ne peuvent pas divulguer ceux qui sont vaccinés et tombent malades.	0
COVID-19	1367499053882347524	http://twitter.com/user/status/1367499053882347524	Lancement de la campagne de vaccination contre le coronavirus à Dakahlia https://t.co/21v01eWFZt	1
COVID-19	1467072355432374272	http://twitter.com/user/status/1467072355432374272	Il y a 9 mois aujourd’hui, je me suis effondré à la maison 14 jours après mon 1er AstraZeneca. Je suis ici quand je ne devrais pas l’être. J’ai perdu ma jambe gauche au-dessus du genou et j’ai beaucoup d’autres choses en cours. Tout cela à cause du vaccin. J’étais une personne vraiment en forme et en bonne santé sans problèmes de santé sous-jacents.	1
COVID-19	1368707665589846018	http://twitter.com/user/status/1368707665589846018	@ famille d’accueil @Bas iaanRagas Vous êtes tombé dans le piège de la manipulation psychologique. Le comportement humain normal n’est pas une cause de restrictions à la liberté. Un o ali aire établi m’a ordonné en erna ionale in an ies en mul ina ionals als comme un intérêt cependant.	0
COVID-19	1263749544044568578	http://twitter.com/user/status/1263749544044568578	@klHHoefsmi @Ve nous ioribus @ hierrybaude Oui, mec, ils étaient encore AVANT d’appliquer la médecine ! Quand ce fut une chute DRAMATIQUE, comme la Russie, même ordre ! Connaissez votre place et immergez-vous dans le parc, sans les mensonges de la kabine, #RIVM et les médias principaux se moquent de l’e nomen !	1
COVID-19	1367524901393993730	http://twitter.com/user/status/1367524901393993730	Dieu soit loué, et grâce à lui, une dose du vaccin Corona a été prise.	0
COVID-19	1381665437012746241	http://twitter.com/user/status/1381665437012746241	L’entraîneur MVV Darije Kalezic dans le coronaquaran aine en mis derby egen Roda JC h ps:// .co/1YRz5zNgHL	1
COVID-19	1367393400723550208	http://twitter.com/user/status/1367393400723550208	Ma chère mère remercie la direction pour ses grands efforts dans la livraison du vaccin Corona à la maison, que Dieu la protège et le rende sain et bien-être sur son ❤️❤️ corps https://t.co/7YJ5nYY4Jz	1
COVID-19	1351239498605223939	http://twitter.com/user/status/1351239498605223939	En erview @he urkerland sur #homeschooling et #leerkrach être. Fan as isch comment #leerlingen reprendre leur travail, # ro s sur tous les #ouders qui font 🥊 leur dur pour façonner #onderwijs a/d #keuken afel. Je crois que tout le monde vient exactement là où il est fatigué. h ps:// .co/LQm0XncEBV	0
COVID-19	1367521566569861122	http://twitter.com/user/status/1367521566569861122	@zfj82 @iiKhaled19 tous ont pris un vaccin, ne vous inquiétez pas pour eux	1
COVID-19	1381064670782623744	http://twitter.com/user/status/1381064670782623744	ma dame vaccinale m’a tendu la petite fiole Moderna comme un sommelier vous montrerait une bouteille de vin et j’ai en quelque sorte paniqué et j’ai dit « Ouais, parfait merci » comme un putain d’idiot	0
COVID-19	1367492256953950211	http://twitter.com/user/status/1367492256953950211	En images | Les personnes âgées reçoivent #لقاح_كورونا avec #كفر_الشيخ https://t.co/zi9fYjOrsE https://t.co/FzZppOHm4g	0
COVID-19	1316073452709781505	http://twitter.com/user/status/1316073452709781505	@MichalLauren 11 @GMeyfroid @JochenNijs Juste un peu plus de temps et moi la phase 1A, s’il vous plaît. Mon enrouement de pipi pro devrait toujours être activé. Je me promène avec un sac de préservatifs et un sac à pipi depuis 24 mois. Les gens en ont assez du coronavirus. Eh bien, je suis ce gars du préservatif partout... malade fatigué de ...:). Depuis 2 ans !	0
COVID-19	1367487059217305605	http://twitter.com/user/status/1367487059217305605	#دام_عزك_ياوطن Aujourd’hui 03/04/2021 La première dose du vaccin britannique AstraZeneca Corona Oh Dieu, je Te demande de nous pardonner et de nous sortir, nous et tous les musulmans, de l’épidémie et de l’affliction, Seigneur des mondes, Oh Dieu, très cher Islam et musulmans	0
COVID-19	1430627171370889216	http://twitter.com/user/status/1430627171370889216	Le régime Biden menace maintenant les Marines de leurs pensions, de leur aide aux frais de scolarité et même de l’accès au projet de loi GI s’ils refusent de se faire vacciner contre le COVID-19. C’est une nouvelle tyrannie médicale basse et pure.	1
COVID-19	1367530775164424194	http://twitter.com/user/status/1367530775164424194	@omtirky999 les gens de Riffa, toute vaccination est acceptable... Muharraq bien sûr l’élite a l’élite	0
COVID-19	1367749839799390209	http://twitter.com/user/status/1367749839799390209	L’épidémiologiste en chef de la Chine déclare que le virus Covid-19 n’a jamais été prouvé h ps:// .co/5EFKO0dFDG via @Fron news	1
COVID-19	1384825943005532163	http://twitter.com/user/status/1384825943005532163	@BorgerPie il y @MarionKoopmans @ryher zberger @Marc_Veld @rivm @ECDC_EU Me wa ces « exper » ont déjà sur leurs encoches, ok ne leur faites rien de plus ui. Leur principale préoccupation est de savoir comment traverser Nuremberg 2.0 et garder leur humeur en sécurité.	0
COVID-19	1367435200989433856	http://twitter.com/user/status/1367435200989433856	@fawaz_dr S’il existe un vaccin pour la dignité, prenez l’initiative de sauver les intrus. ✍	0
COVID-19	1263082781216776192	http://twitter.com/user/status/1263082781216776192	Consommez ma chronique comme un ussen par vous. Oubliez votre grain, vous ne le feriez pas. ;) #millennial #millennials #corona #corona fois #coronavirus #coronavirusnl #bezinning #coronacrisis #genera il #genera iey #column #kran #regio #dagblad h ps:// .co/ s2bN9mS0P	0
COVID-19	1376881856990359552	http://twitter.com/user/status/1376881856990359552	@NTerens ra @Julioo 256 @NUnl @hdevreij Ou hé, où n’es-tu pas oignon ? Êtes-vous si stupide ou si intelligent ? Penser que Corona n’est rien ou qu’il s’agit d’une grippe n’est qu’un très gros doigt d’honneur antisocial, entre autres, pour les soins de santé et l’industrie hôtelière.	0
COVID-19	1367476448026648577	http://twitter.com/user/status/1367476448026648577	@SaudiNews50 vous voulez dire le contraire L’aventure est que je suis en bonne santé et en bonne santé et Dieu merci, j’ai confiance en mon immunité envers Dieu Tout-Puissant qui me l’a accordée et je sais comment la garder Et je prends un vaccin qui a été fabriqué très rapidement et les études de sécurité n’ont pas encore été terminées et contre un virus dont le taux de guérison est de 99%. 🤨 étrange	0
COVID-19	1366964719232417799	http://twitter.com/user/status/1366964719232417799	Que la paix soit sur vous, j’espère que vous m’aiderez et partagerez ce questionnaire avec moi Un groupe de recherche travaille sur des recherches pour mesurer la capacité des différents spectres de la société du Royaume à prendre le vaccin contre le virus Corona (Covid-19), et nous espérons que votre participation à la réponse ne prendra que 3 à 5 minutes de votre temps. https://t.co/FNYL7ZjG65	0
COVID-19	1346872928948744193	http://twitter.com/user/status/1346872928948744193	Zeeland, #Ne herlands - Coronavirus Upda e (06/01 14:45 UTC) #Heal h h ps:// .co/cmYSA8IMlV h ps:// .co/kmYvUaNUUY	0
COVID-19	1367490020597239813	http://twitter.com/user/status/1367490020597239813	#برلين | L’autorité allemande de vaccination a approuvé l’utilisation du vaccin contre le virus #كورونا #أسترازينيكا pour les personnes de plus de 65 ans, a annoncé jeudi le #الصحة_الألمانية, ce qui contribuerait à accélérer la campagne de vaccination du pays. #ألمانيا https://t.co/vh7jz9Nwxh	1
COVID-19	1398387971154382850	http://twitter.com/user/status/1398387971154382850	@AIVD-moi un appareil de surveillance neuronale à distance, m’accrocher dessus et l’alourdir. Implant et plus encore.   Tout est normal pour vous. Mais pour passer à travers la population, disons 60 procen à cause de votre mort de Corona quand moi les gens inférieurs, vous pouvez être un esclave mais	1
COVID-19	1418998914452180999	http://twitter.com/user/status/1418998914452180999	Ministre de la Santé @drfahrettinkoca, 9 décembre 2020 : « 50 millions de nos citoyens seront vaccinés avant la saison estivale. » 28 avril 2021 : « L’approvisionnement en vaccins devient plus difficile pour les 2 prochains mois. » PAS de planification, PAS de vaccin, PAS de soutien. Maintenant, notre seul atout est de NE PAS SE FAIRE PRENDRE. #BioNTech #fahrettinkocaistifa https://t.co/8sDR5Hst2q	1
COVID-19	1367395866106073091	http://twitter.com/user/status/1367395866106073091	Le gouverneur de Thadiq reçoit la première dose du vaccin Corona au centre de vaccination du gouvernorat de Thadiq, au palais d’Al-Diyafah. https://t.co/MQFpv8GAng	1
COVID-19	1377382879634751488	http://twitter.com/user/status/1377382879634751488	Muni c’est-à-dire pour qui il ne comprend toujours pas. #coronamaa organiser #COVID19NL	0
COVID-19	1368848049875849223	http://twitter.com/user/status/1368848049875849223	Raiffeisenbank teste le paiement avec la reconnaissance faciale 1. En période de coronavirus, le paiement par voie faciale n’est pas la solution la plus confortable. Vous savez - des masques. Ils couvrent les visages. 2. Obtenez Apple Pay.	1
COVID-19	1354213258752831489	http://twitter.com/user/status/1354213258752831489	#corona #hugodejongekanniks #wappies Hugo est complètement fou.   « sous la forme d’un complot » h ps:// .co/5vCsFUjYSQ	1
COVID-19	1393689501642465293	http://twitter.com/user/status/1393689501642465293	@NDikkeboom On s’attendrait au moins à un conseil d’un professeur de danse et comme : « Demandez corona et dansez », pour une salsa, ango, wha ev, if ' but swing . 💃🕺🏾 Eh bien, M. Oeliewappie... 🙄	0
COVID-19	1367334620841316352	http://twitter.com/user/status/1367334620841316352	Merci à Dieu pour tout ce qui a été accompli dans le vaccin Corona et nous remercions notre père Salaman et son prince héritier pour l’attention qui n’est pas étrange Que Dieu nous garde en bonne santé et en bonne santé	0
COVID-19	1367521784631803904	http://twitter.com/user/status/1367521784631803904	Aujourd’hui, j’ai reçu un vaccin #كوفيد_19 grâce à notre sage gouvernement, au ministère de la Santé et à tous ses employés, jeunes hommes et femmes. Merci à Dieu pour la bénédiction de #السعودية 🇸🇦 https://t.co/NlfLoXibNT	1
COVID-19	1329172158870851585	http://twitter.com/user/status/1329172158870851585	A reçu un test de coronavirus🥳🥳🥳 négatif	0
COVID-19	1348243739966320645	http://twitter.com/user/status/1348243739966320645	La sœur de ma femme vit dans une petite ville italienne depuis des années. Après Noël, le maire est tombé malade du coronavirus. Oui, mais il est devenu clair que le maire était à une fête de Noël et qu’il a été infecté. Maintenant, toute la ville veut sa démission.	1
COVID-19	1270000108403384322	http://twitter.com/user/status/1270000108403384322	@SimonTrommel @LianneMorssink @rivm @arieslob @MinPres Da hee Politiek, gardez votre ach ban en vie. Sont plus des vakan iegangers et des parents d’enfants que des enseignants.	0
COVID-19	1363461886918987778	http://twitter.com/user/status/1363461886918987778	La vaccination seule ne suffit pas à éloigner le fantôme du coronavirus @Pmagazine h ps:// .co/Vk3UCHrmBe	1
COVID-19	1318821039229501440	http://twitter.com/user/status/1318821039229501440	Montrez une fois de plus que @de_NVA et @vlbelang mentent à la population et s’en fichent et comment les gens se fatiguent et organisent leur vie de famille. #coronamaa arranger #COVID19 @vlaparl @DeKamerBE h ps:// .co/v37CdgaBmI	1
COVID-19	1413310762681049090	http://twitter.com/user/status/1413310762681049090	Nous continuons à travailler dur pour garantir un accès suffisant aux vaccins. Si nos citoyens sont vaccinés, l’effet dévastateur de l’épidémie prendra fin cet été. Nos citoyens, à qui c’est le tour, doivent être vaccinés. Faites confiance à ce pouvoir.	0
COVID-19	1417933372614119427	http://twitter.com/user/status/1417933372614119427	"""L’une des dernières choses qu’ils font avant d’être intubés est de me supplier de me faire vacciner. Je leur tiens la main et leur dis que je suis désolé, mais qu’il est trop tard. Faites-vous vacciner avant qu’il ne soit trop tard... https://t.co/Ie3kOAeMxH"	0
COVID-19	1440541715950039041	http://twitter.com/user/status/1440541715950039041	Selon la nouvelle directive, le code HES des personnes qui ont reçu au moins 2 doses de vaccin Covid-19 ou qui ont eu Covid-19 au cours des 6 derniers mois ne semblera pas risqué lorsqu’elles entreront en contact avec une personne positive.	1
COVID-19	1367501789113778180	http://twitter.com/user/status/1367501789113778180	#فيتو | 15 images surveillent la participation des personnes âgées et des personnes atteintes de maladies chroniques pour #لقاح_كورونا en #مطروح https://t.co/HtYqIdDj1E	1
COVID-19	1442510444334256133	http://twitter.com/user/status/1442510444334256133	Sur ces images, nous sommes de France aujourd’hui. Chaque week-end, des centaines de milliers de personnes en France manifestent contre l’imposition de la vaccination sans masque.  Puisqu’il existe un virus très contagieux et mortel. Pourquoi rien n’arrive-t-il à ces gens ?  #MaltepeRuhuAnıtparkta https://t.co/7DIaZfmAIv	1
COVID-19	1260954368477671424	http://twitter.com/user/status/1260954368477671424	Depuis le Corona, je fais l’épicerie pour mes parents. Ils me donneront une liste de courses. J’ai cherché des gâteaux fourrés sales. Ils étaient partis. Quoi qu’il en soit, j’ai pris les savoureux pour eux. Reste, oh tes parents, hein. #Covid19NL h ps:// .co/SJShM5dAqT	0
COVID-19	1348912741562667008	http://twitter.com/user/status/1348912741562667008	BONNE NOUVELLE : un vaccin potentiel contre la sclérose en plaques est maintenant en vue à l’horizon ! Et c’est un vaccin à ARNm de BioNTech, fabricant du vaccin Pfizer #COVID19. Une étude chez la souris est très prometteuse pour améliorer les symptômes et arrêter la progression de la SEP ! https://t.co/n9SJ3VhcUT https://t.co/rzboYgPV4k	1
COVID-19	1389134912373014528	http://twitter.com/user/status/1389134912373014528	Être ou ne pas être comme raZeneca n’est qu'#angs calcul d’une femme atteinte d’une maladie d’après 60, une maladie grave de Corona est possible, mais aussi un risque de rhombose grave en raison d’oreilles héréditaires plus grandes... J’attendrai et je resterai à la maison #diepaarwekenkunnenerookwelbij #voorgekverklaardinmiddels	0
COVID-19	1316495757810294785	http://twitter.com/user/status/1316495757810294785	Édition réussie de la @vuejs #Mee sur nous ! Complètement à l’épreuve du coronavirus, nous avons pu nous entraîner avec moi #Vue les développeurs. 🚀 Merci @Carwack @LarsVHerk et oignon bien sûr @imbenniks pour les alks ! 👌 #BELVue #ToBeCon iné	0
COVID-19	1367531064130998275	http://twitter.com/user/status/1367531064130998275	Les vaccins contre le coronavirus sont l’une des priorités de nos vies pour y adhérer, s’efforcer de les prendre, maintenir une distance sociale et porter des masques avant et après le vaccin est un devoir et une responsabilité nationale#منظمة_المراة_والمستقبل_العراقية	0
COVID-19	1378048083918008321	http://twitter.com/user/status/1378048083918008321	@age_akkerman @AdmiraalKramer 2020 donne une image différente en raison de la crise du Corona... et les Pays-Bas sont un comptable créatif en la matière. Et aussi maintenant que vous avez plus d’argent, vous avez l’ekor et et les unités et le matériel coupés à tort par VVD et CDA toujours pas 1 2 3 en arrière. La puissance martiale est plus rapide à briser qu’à construire.	1
COVID-19	1399092821190189056	http://twitter.com/user/status/1399092821190189056	@jacco00 je connais quelqu’un qui a été vacciné 2 fois. Et qui a quand même attrapé le coronavirus.	1
COVID-19	1373720802802204673	http://twitter.com/user/status/1373720802802204673	Maintenant le #Kneis avril : Fonctionnement de l’aire de jeux pendant les vacances de Pâques adapté par coronamaa arrange - #nieuws #myknokkeheis #dekus h ps:// .co/jFz PY57hC h ps:// .co/DqfWZ7fOPO	1
