topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1361211723424935943	http://twitter.com/user/status/1361211723424935943	આદિ આ તાજ સાથે પૂરતું છે કે ગિનીનો ઇબોલા તેના વારાની 😀😀 રાહ જોઈ રહ્યો છે	0
COVID-19	1336011490206380033	http://twitter.com/user/status/1336011490206380033	તાજેતરમાં જ મારે ઘરના ડેપોમાં જવું પડ્યું. ટેલિફોન પર વાતચીત દરમિયાન મને પૂછવામાં આવ્યું હતું કે, કોરોનાના કારણે, શું હું સ્વયંભૂ ઉબકા અને ઝાડા વિશે પણ વાંચું છું.   તે ક્યારથી કોરોનાનો ભાગ છે? [...]	0
COVID-19	1393648903006953472	http://twitter.com/user/status/1393648903006953472	@TheConsigl @Nieuwsblad_be તપાસ: શું હોસ્પિટલો કોરોનાવાયરસ રોગચાળા અને ઇ-રજિસ્ટ્રેશનની સંખ્યા વધારીને લાભ મેળવી રહી છે? h ps:// .co/wpGcN5L7Vi	0
COVID-19	1338986926490128387	http://twitter.com/user/status/1338986926490128387	કોરોના કમિશન: સ્વીડન વૃદ્ધ રહેવાસીઓની સુરક્ષા કરવામાં સફળ થયું નથી.	1
COVID-19	1387541768745459712	http://twitter.com/user/status/1387541768745459712	"પગદંડી માર્ગો અને *પિંગ* પર @SiccoVanHoegee @NOS @hugodejonge અને મને પૂછ્યું કે હું કેવી રીતે જીવું છું, શું તે એક જૂનું ઘર છે, અને વાદળી ઓ હ સંકેતો વિશેની આખી વાર્તા. જી.જી.ડી.માં તેઓ મને ઇચ્છતા હતા અને બ્લો એસ ઇલિંગના પાંચમા દિવસે, મેં કહ્યું, કોઈ એન.એ. નહીં. ""પણ, મેડમ, મારા હાથમાં એક આખું પુસ્તક છે!"""	0
COVID-19	1311928286998663168	http://twitter.com/user/status/1311928286998663168	કોરોના ધરાવતી કંપનીઓમાં ઇયુન અદૃશ્ય થઈ ગઈ 181,000 નોકરીઓ h ps:// .co/yTe8ZZQ8l7	1
COVID-19	1375693598314921987	http://twitter.com/user/status/1375693598314921987	@WybrenvanHaga @fri સેન્ડરે @rivm આપણે બીજું શું ઇચ્છીએ છીએ - મને લાગે છે - તે ચર્ચામાં કઈ વિચારણાઓ અને ધારણાઓનો ઉપયોગ કરવામાં આવે છે અને સલાહ તરફ દોરી જતા નિષ્કર્ષો અને પસંદગીઓમાં કઈ મર્યાદાઓ છે તેની સમજૂતી છે. તમને તે ત્યાં નહીં મળે...	0
COVID-19	1395056370286747650	http://twitter.com/user/status/1395056370286747650	પ્રદેશમાં કોરોનાના તમામ સંક્રમિતોનો દર ઘટી રહ્યો છે અને કોરોનાના ઓછા દર્દીઓ અને હોસ્પિટલમાં દાખલ થવાનું પ્રમાણ ઓછું છે. તેથી 25 મેથી, ટ્રીન હુગેવીનમાં બેહેસ્ડા હોસ્પિટલના સ્થળે એક નવો ઓપેરા રૂમ ખોલશે. h ps:// .co/HXKD2aU6OQ	1
COVID-19	1334410573145124865	http://twitter.com/user/status/1334410573145124865	@FD_Nieuws ઇન કરી શકે છે? કોરોનાને કારણે તે થોડા સમય માટે અમારી સાથે ઢોળાવવાળો રહ્યો છે. ઘરે એક બામ્મ તમે કહું છું.	1
COVID-19	1367405809798381572	http://twitter.com/user/status/1367405809798381572	હું હજી પણ મારા દૃષ્ટિકોણ પર પહેલેથી જ છું, સામાન્ય રીતે સમાજને ફક્ત બે મહિનાના સમયગાળા માટે 7 થી 7 ના આંશિક પ્રતિબંધનો લાભ મળે છે, જે દરમિયાન દેશમાં દરેકને રસી આપવામાં આવે છે, તે વિસ્તારોને ટુકડે ટુકડે મર્યાદિત કરીને, અને જે કોઈ યોગ્ય દંડ લાગુ કરવા માંગતો નથી (નાગરિક તેને કોઈ પણ જગ્યાએ પ્રાપ્ત કરતો નથી અને રહેવાસી deported@KuwaitiCM	0
COVID-19	1367501161239093252	http://twitter.com/user/status/1367501161239093252	@Fadil_MSA હું બહાર ગયો હતો અને જો તમારે ઘરે રહેવું હોય તો આ મારા પર છે બેસો કોઈ તમારાથી ગુસ્સે નથી તમે બહાર જાઓ અમે વૃદ્ધ થઈ ગયા તેથી અમે રસી લીધી અને લીધી	0
COVID-19	1351170391729958920	http://twitter.com/user/status/1351170391729958920	દોરો. @IND_NL નિરાશાજનક નીતિ વિશે અને @DTenV ઘણા બધા #corona. કારણ: બાળક ધરાવતી યુવતીનો પાઇક રિપોર્ટ (&g; 6 મહિના) વિદેશી નાગરિક માટે અને એટલે કે. ગોલ આઈ.એન.ડી. : શક્ય તેટલી વહેલી તકે ઇટાલીની ઉડાન પર. સ્પોઇલર: લુક ની . #vreemdelingenrech #de અને આઇ.ઇ.	1
COVID-19	1428464517260906500	http://twitter.com/user/status/1428464517260906500	રોજબાશ આમેડ; મહામારીના સંચાલનને કારણે વધુ કિંમત ન ચૂકવવા માટે, કૃપા કરીને રસી લો ... https://t.co/4tXX2dOSAx	0
